Temp,Vacuum,Pressure,Plant,Humidity,Energy,TempDiff,PressureDiff,RHSquared,Testing Type,Place,PowerPerFuel,TempVacuum
26.35,49.5,1012.67,Amrita Energy Systems,41.34,458.41,-23.15,963.17,1708.9956000000002,Development Phase,Coimbatore,0.35145381710846607,
21.87nvs@,61.45,1011.13,Amrita Energy Systems,92.22,445.21,-39.58,,,Development Phase,Coimbatore,0.3312792546235373,1343.9115000000002
17.33,53.16,1013.77,Amrita Energy Systems,82.77,459.78,-35.83,960.61,6850.872899999999,Development Phase,Coimbatore,0.4990758337360415,921.2627999999999
13.78,39.85,1012.7,Amrita Energy Systems,71.99,474.9,-26.07,972.85,5182.5601,Development Phase,Coimbatore,0.8648178128067334,549.133
21.94,57.5,1014.64,Amrita Energy Systems,78.52,451.1,-35.56,957.14,6165.390399999999,Development Phase,Coimbatore,,1261.5500000000002
27.37,65.06,1013.09,Amrita Energy Systems,50.92,440.5,-37.69,948.03,2592.8464000000004,Development Phase,Coimbatore,0.24737571153509852,1780.6922000000002
,69.48,1010.7,,66.09swfa,432.56,-42.940000000000005,,4367.8881,Development Phase,Coimbatore,0.23457710827640274,1843.9992
10.03,41.62e,1014.55!,Amrita Energy Systems,95.61,462.73,-31.589999999999996,,9141.2721,Development Phase,Coimbatore,1.1084717974859661,417.44859999999994
21.94,62.52,1015.99,Amrita Energy Systems,74.56t,449.87,-40.58,953.47,5559.1936000000005,Development Phase,Coimbatore,0.32796797640980957,1371.6888000000001
22.73,63.73ns,1009.12,,94.8sa,441.75,-41.0u,,,Development Phase,Coimbatore,0.30495320633703465,1448.5828999999999
13.91,40.24,1017.03,Amrita Energy Systems,85.93e,466.24,-26.330000000000002,976.79,7383.964900000001##%#,Development Phase,Coimbatore,0.8329605401380358,559.7384000000001eNee
16.57,41.79,1005.82,Amrita Energy Systems,72.25,452.84,-25.22,964.0300000000001,5220.0625,Development Phase,Coimbatore,0.6539580680654183,692.4603
24.6,63.94,1012.87,,80.28,439.63,-39.339999999999996fujau,,6444.8784000000005,Development Phase,Coimbatore,0.279498564457024,1572.924
29.93s@n,69.48ns,1009.21,Amrita Energy Systems,54.59,430.75,-39.550000000000004,,2980.0681000000004,Development Phase,Coimbatore,0.2071375139189677,2079.5364
12.41,45.87,1004.78,Amrita Energy Systems,80.02,468.14,-33.459999999999994,958.91,6403.2004,Development Phase,Coimbatore,0.822385092438832,569.2466999999999
23.71,50.23,1017.55!,Amrita Energy Systems,73.24,458.59,-26.519999999999996,967.3199999999999I@H,5364.097599999999,Development Phase,Coimbatore,,1190.9533
,48.78,1020.06,Amrita Energy Systems,85.09,448.52,-27.16,971.28,7240.3081,Development Phase,Coimbatore,0.4252891742608452,1054.6236000000001
17.19,,1016.74,Amrita Energy Systems,85.97,451.87,-41.67,957.88,7390.8409%#,Development Phase,Coimbatore,0.4465986178737885,1011.8034
33.43,66.44,1010.29,,53.45,433.01,-33.01,943.8499999999999,2856.9025,Development Phase,Coimbatore,0.19495389919504358,2221.0892
26.59,60.96,1011.9,,52.41,439.77,-34.370000000000005,950.9399999999999,2746.8080999999997,Development Phase,Coimbatore,0.2713078150864839,1620.9264
12.45,43.67,1013.61,Amrita Energy Systems,91.34,474.27,-31.220000000000002,969.94,8342.9956,Development Phase,Coimbatore,0.8723145386676083,543.6915
11.67,40.23,1017.65,Amrita Energy Systems,82.48cv,475.07,-28.559999999999995,977.42@@@,6802.950400000001,Development Phase,Coimbatore,,469.48409999999996IeIeI
27.84,71.32,1007.72^&,Amrita Energy Systems,79.25,431.37,-43.47999999999999eefa,936.4000000000001,6280.5625$!,Development Phase,Coimbatore,0.2172547962558261,1985.5487999999998
22.1,74.87,1009.4,Amrita Energy Systems,85.78,442.83,-52.77,934.53,7358.2084,Development Phase,Coimbatore,0.2676313150939758,
,59.43,1007.36,Amrita Energy Systems,85.96,440.64,-36.33,,7389.121599999999,Development Phase,Coimbatore,0.320971305322643,
18.76,52.9,1016.27,Amrita Energy Systems,64.7,458.26,-34.14,963.37H,4186.09,Development Phase,Coimbatore,0.46176758658772027,992.4040000000001eoEs
25.95,59.14,1016.42,,67.03,438.46,-33.19,957.28,4493.0209,Development Phase,Coimbatore,0.28570069519242736,1534.683
,,1018.91,,62.18,457.02,-27.060000000000002,,,Development Phase,Coimbatore,0.6032566513725137,757.5880000000001
9.57,52.75oeioo,1022.32,Amrita Energy Systems,75.4,470.93,-43.18,969.57,5685.160000000001#,Development Phase,Coimbatore,0.9328717803958857,504.8175
13.33,54.3,1016.77,,80.32,468.1,-40.97,962.47,6451.302399999999,Development Phase,Coimbatore,0.6467086384855883,723.819
16.2,,1014.73,Amrita Energy Systems,89.84,460.87,-29.56eHHou,968.97,8071.225600000001,Development Phase,Coimbatore,0.6216950487783822,741.3119999999999is
,,1020.38,,79.02,455.24,-43.790000000000006,,,Development Phase,Coimbatore,0.4003690247842885,1137.051ISE
26.72,67.79,1010.35,Amrita Energy Systems,63.31,444.68,-41.07000000000001,942.5600000000001,4008.1561,Development Phase,Coimbatore,0.24549661556073574,1811.3488
,58.79,1015.99,Amrita Energy Systems,60.55,442.34,-33.68,,3666.3025,Development Phase,Coimbatore,0.2996443137861381,1476.2169
20.06^r^@^,,1020.21,Amrita Energy Systems,72.21,451.81,-42.040000000000006,958.11$$,5214.284099999999,Development Phase,Coimbatore,0.3626881031623327,1245.7259999999999
25.21,49.82,1016.44,Amrita Energy Systems,63.14,450.75,-24.61,966.62,3986.6596,Development Phase,Coimbatore,0.3588881894693965,1255.9622
28.68,70.72,1009.43,Amrita Energy Systems,71.33,435.45,-42.04,938.7099999999999,5087.9689,Development Phase,Coimbatore,0.2146925112175543,2028.2495999999999
21.44,51.19,1009.1,Amrita Energy Systems,84.94,446.17,-29.749999999999996,957.9100000000001,7214.803599999999,Development Phase,Coimbatore,,1097.5136
21.14,67.71,1006.38,Amrita Energy Systems,56.78ihhs,445.12,-46.56999999999999,938.67,3223.9684,Development Phase,Coimbatore,0.310970585642174,1431.3893999999998
27.2!%,77.95,1009.48,Amrita Energy Systems,78.53,433.39,-50.75effe,931.53,,Development Phase,Coimbatore,0.20440610496924874,2120.2400000000002
10.15,41.17,1019.38,Amrita Energy Systems,82.3iot,480.71,-31.020000000000003$fuH,978.21,6773.29,Development Phase,Coimbatore,1.150366556546148,417.87550000000005
33.08,69.75,1009.03,Amrita Energy Systems,43.69,434.98,-36.67,,1908.8160999999998,Development Phase,Coimbatore,0.18852093111951912,2307.33
20.05,,1012.29,Amrita Energy Systems,85.09,457.01,-22.429999999999996,969.81,,Development Phase,Coimbatore,0.5365705322381429,851.7239999999999
26.42,71.06,1008.12,Amrita Energy Systems,87.32,435.6,-44.64,937.06,7624.782399999999,Development Phase,Coimbatore,,
28.6,71.22,1003.15,Amrita Energy Systems,58.33,443.01,-42.62,,3402.3889,Development Phase,Coimbatore,,2036.892
,65.46,1013.97,Amrita Energy Systems,52.16,444.66,-43.64999999999999,948.51#,2720.6656,Development Phase,Coimbatore,0.3114557815581699,1427.6825999999999
30.55,70.04,1010.51,Amrita Energy Systems,49.37,429.56,-39.49000000000001,940.47,2437.3968999999997,Development Phase,Coimbatore,0.2007550513571389,2139.722
15.61,40.89,1010.48$!&!,Amrita Energy Systems,80.26,467.3,-25.28,969.59,6441.667600000001,Development Phase,Coimbatore,0.7321090364627274,638.2929
30.67,77.95,1015.28,Amrita Energy Systems,61.67ztr,435.96,-47.28,937.3299999999999,3803.1889,Development Phase,Coimbatore,0.1823546106173165,2390.7265
12.41,41.16,1017.45,,93.64,464.08,-28.749999999999996,976.2900000000001H@HII,8768.4496,Development Phase,Coimbatore,0.9085434565215519,510.7956een
27.89,,1009.85,Amrita Energy Systems,64.22,432.83,-45.28uHoHH,936.6800000000001,4124.2083999999995,Development Phase,Coimbatore,0.21209761517956996,2040.7113000000002
15.79,49.15,1020.62,Amrita Energy Systems,76.22,465.62,-33.36,971.47,5809.4884,Development Phase,Coimbatore,0.5999650808520015,776.0785
12.29,,1017.62,Amrita Energy Systems,89.64,472.65,-27.740000000000002,977.59,8035.3296,Development Phase,Coimbatore,0.9607318514368902,491.96869999999996
17.4,43.14,1018.51,Amrita Energy Systems,75.31vsqbh,457.59,-25.740000000000002,975.37,5671.596100000001,Development Phase,Coimbatore,,750.636ois
5.99,35.79,1011.56,Amrita Energy Systems,91.69,484.82,-29.799999999999997,975.77,8407.0561,Development Phase,Coimbatore,2.2614761213739394,214.3821
27.24,69.13,1009.28,Amrita Energy Systems,70.85,432.36,-41.89,940.15,5019.722499999999,Development Phase,Coimbatore,0.2295999811374981,1883.1011999999998
8.81,44.68,1023.06,,93.93,479.24,-35.87,978.38#H,8822.844900000002,Development Phase,Coimbatore,1.217486030056591,393.6308ESS
5.4,39.4,1011.45,Amrita Energy Systems,91.84,485.86,-34.0,972.0500000000001,8434.5856,Development Phase,Coimbatore,2.2836059409663467,
21.55,,1017.2,Amrita Energy Systems,46.64,464.44,-23.029999999999998,972.62,2175.2896#,Development Phase,Coimbatore,,960.699
6.16,39.48oe,1004.85,Amrita Energy Systems,59.68o,484.55,-33.31999999999999,965.37,3561.7024,Development Phase,Coimbatore,1.9924193081487915,243.1968
18.31,50.9,1011.87,Amrita Energy Systems,86.83,455.5,-32.59,960.97,7539.448899999999,Development Phase,Coimbatore,0.48874491807218834,931.9789999999999
,63.86,1018.09,Amrita Energy Systems,57.62,441.65,-39.89,954.23,3320.0643999999998,Development Phase,Coimbatore,,1530.7241999999999neoEo
15.5,49.25,1021.41,,77.92,453.99,-33.75,972.16,6071.526400000001,Development Phase,Coimbatore,,763.375
,,1000.67,Amrita Energy Systems,79.71,469.18,-23.33e,961.9399999999999@I@,6353.684099999999,Development Phase,Coimbatore,0.7866313908141949,
29.63,66.75s,1018.08,Amrita Energy Systems,58.46,433.26,-37.120000000000005,,3417.5716,Development Phase,Coimbatore,0.21906130667748674,1977.8025
7.91,38.56,1016.48,Amrita Energy Systems,68.94,485.95,-30.650000000000002,,4752.723599999999,Development Phase,Coimbatore,1.5932285410032994,305.00960000000003
15.42,39.82,1012.89,Amrita Energy Systems,83.54t,469.9,-24.4,973.0699999999999,6978.931600000001,Development Phase,Coimbatore,0.7652790345139379,614.0244
20.55,63.86,1015.12#!#,Amrita Energy Systems,73.98,447.54,-43.31,951.26,5473.040400000001,Development Phase,Coimbatore,0.3410288473188384,1312.323
,59.44,1012.98,,91.24,446.15,-39.61,953.54,,Development Phase,Coimbatore,0.378511764534207,1178.6951999999999
27.91,72.24,1010.74,Amrita Energy Systems,70.8,430.73,-44.33af,938.5,5012.639999999999,Development Phase,Coimbatore,0.2136326104354568,
14.93,39.16,1007.25,Amrita Energy Systems,72.35,463.2,-24.229999999999997,968.09,,Development Phase,Coimbatore,0.7922569539704184,
,44.84os,1023.83!#!!&,Amrita Energy Systems,87.6,465.14,-30.290000000000003,978.99,7673.759999999999,Development Phase,Coimbatore,0.7129434629733515,
27.51,73.67,1005.71,Amrita Energy Systems,76.75,431.97,-46.16,932.0400000000001$$,5890.5625,Development Phase,Coimbatore,0.21314361444734461,2026.6617
19.53,50.32,1009.71,Amrita Energy Systems,94.46,449.59,-30.79,959.39HIH!H,8922.691599999998,Development Phase,Coimbatore,0.4574817430604906,982.7496000000001
31.06,67.17,1007.62,Amrita Energy Systems,65.54,437.91,-36.11,940.45,4295.491600000001,Development Phase,Coimbatore,0.20989788526119108,
17.18,,1002.74,,100.1,454.02,-28.82,,10020.009999999998,Development Phase,Coimbatore,,790.28
14.04,40.83,1008.98,Amrita Energy Systems,82.04,469.75,-26.79,,6730.561600000001,Development Phase,Coimbatore,,573.2532
6.29,40.78,1024.75,Amrita Energy Systems,96.37,478.29,-34.49,983.97,9287.1769,Development Phase,Coimbatore,1.8646332915149808,256.50620000000004ioSS
,40.27,1008.55,Amrita Energy Systems,72.12,473.89,-28.67,968.28,5201.294400000001,Development Phase,Coimbatore,1.0144670029028198,
12.93,39.58,1010.93,Amrita Energy Systems,75.9epiko,473.09,-26.65,971.3499999999999,5760.810000000001,Development Phase,Coimbatore,0.9244202564670729,
18.41,44.9,1008.97,,73.81higop,453.12,-26.49,964.07,5447.9161,Development Phase,Coimbatore,0.5481672713459448,826.6089999999999
13.34,41.79,1011.48,Amrita Energy Systems,86.66,461.12,-28.45,969.69,,Development Phase,Coimbatore,0.8271528270322842,
20.91,58.2,1018.1$,,62.8vbr,446.19,-37.290000000000006j,,3943.8399999999997,Development Phase,Coimbatore,0.3666425081473374,1216.962
15.14,,1002.96,Amrita Energy Systems,72.52,460.15,-24.58,963.24,5259.1503999999995,Development Phase,Coimbatore,0.7651812356242708,601.3608
28.82ff,71.8,1010.97,Amrita Energy Systems,67.64,436.71,-42.98,,4575.1696,Development Phase,Coimbatore,,2069.276
23.76,58.82,1011.75,Amrita Energy Systems,77.34,444.57,-35.06,952.93,5981.475600000001,Development Phase,Coimbatore,0.31810368218052676,1397.5632
18.26s,61.27,1019.1,,74.74peq,428.67,-43.010000000000005e,,5586.067599999999,Development Phase,Coimbatore,0.3831549471920651,1118.7902000000001
24.57,49.82snsso,1016.82,Amrita Energy Systems,65.25,452.3,-25.25,967.0,4257.5625,Development Phase,Coimbatore,0.3695027781739945,1224.0774000000001
13.69,40.83,1008.53,Amrita Energy Systems,84.81,471.26,-27.14,967.6999999999999,,Development Phase,Coimbatore,0.8430974016691991,558.9626999999999
23.89,65.18,1012.46,Amrita Energy Systems,78.29,438.97,-41.290000000000006f,947.28,6129.324100000001,Development Phase,Coimbatore,,1557.1502000000003En
13.52,42.34,1017.97,Amrita Energy Systems,95.34,463.71,-28.820000000000004,975.63@,9089.715600000001,Development Phase,Coimbatore,0.8100632244467859,572.4368000000001
27.35,61.47ns,1008.43,Amrita Energy Systems,70.65,443.67,-34.12,,4991.422500000001,Development Phase,Coimbatore,0.26390007878280125,1681.2045
30.54,69.14,1007.25!$,Amrita Energy Systems,70.46,435.46,-38.6,938.11,4964.611599999999,Development Phase,Coimbatore,0.20622905907908914,2111.5356
30.71,,1011.75,Amrita Energy Systems,62.81,438.42,-33.339999999999996,947.7,3945.0961,Development Phase,Coimbatore,0.22289042237689285,1966.9755
16.65,56.89,1013.52,Amrita Energy Systems,87.44,452.52,-40.24,,7645.7536,Development Phase,Coimbatore,0.47773560165896256,947.2185
29.64,54.2,1013.0,Amrita Energy Systems,39.56,438.12,-24.560000000000002,958.8,1564.9936000000002,Development Phase,Coimbatore,0.27271912395237313,1606.488
6.3,41.14,1027.45,Amrita Energy Systems,86.11,481.49,-34.84H#,,,Development Phase,Coimbatore,1.8577293176223657,259.182ONO
,44.71,1015.7,Amrita Energy Systems,29.43,465.49,-24.93,,,Development Phase,Coimbatore,0.5263557825410764,884.3638000000001
31.32,71.29,1008.37,Amrita Energy Systems,50.07,430.46,-39.970000000000006,937.08,2507.0049,Development Phase,Coimbatore,0.19278908105991263,2232.8028000000004
28.61,72.29,1011.61,Amrita Energy Systems,45.33,446.77,-43.68000000000001,939.32,2054.8089,Development Phase,Coimbatore,0.21601699512270686,2068.2169000000004
8.03,40.67nnnni,1020.13,Amrita Energy Systems,70.87,492.26,-32.64,979.46,5022.5569000000005,Development Phase,Coimbatore,1.5073178065656785,326.5801
17.79,44.9,1020.5,,69.72,457.72,-27.11,975.6$IHIH,4860.8784,Development Phase,Coimbatore,0.5730303178257599,798.771
21.34,48.06,1014.49#!!$,Amrita Energy Systems,63.23b,458.13,-26.720000000000002,966.4300000000001,3998.0328999999997,Development Phase,Coimbatore,0.4466944435669097,1025.6004
12.19,40.23,1017.45,Amrita Energy Systems,82.07,474.91,-28.04,,6735.484899999999,Development Phase,Coimbatore,0.9684062334766236,490.40369999999996
27.01,67.98,1006.01,Amrita Energy Systems,67.98,434.65,-40.97,938.03,4621.280400000001,Development Phase,Coimbatore,0.23671944805074208,1836.1398000000002
24.47,,1011.27,Amrita Energy Systems,71.7,446.93,-33.58,953.22,5140.89,Development Phase,Coimbatore,0.31463230653506363,1420.4834999999998
,41.55,1005.69,Amrita Energy Systems,58.04,477.27,-31.389999999999997,964.1400000000001,3368.6416,Development Phase,Coimbatore,1.130575058984053,422.14799999999997
29.7,,1008.41,Amrita Energy Systems,55.07,436.29,-27.49,951.22II,3032.7049,Development Phase,Coimbatore,,1698.543
10.14,45.01,1018.12,,94.32,473.56,-34.87,973.11,8896.2624,Development Phase,Coimbatore,,456.4014
23.22,59.15,1014.58,,75.18,443.7,-35.93,955.4300000000001,5652.032400000001%##,Development Phase,Coimbatore,0.32305202251534987,1373.463
18.01,62.26,1011.89,Amrita Energy Systems,89.29,451.14,-44.25,949.63,,Development Phase,Coimbatore,0.4023356407092965,1121.3026
14.91sn#,43.34siseo,1015.15,,81.56,461.27,-28.430000000000003,971.81,6652.033600000001,Development Phase,Coimbatore,0.7138199137913157,
25.43,70.17,1000.46,Amrita Energy Systems,87.84,436.43,-44.74,930.2900000000001,7715.865600000001,Development Phase,Coimbatore,0.24457764529051434,1784.4231
30.18,68.24,1009.31,Amrita Energy Systems,64.06,427.38,-38.059999999999995,941.0699999999999,,Development Phase,Coimbatore,0.20751808026401966,2059.4831999999997
15.09,44.34,1019.46,Amrita Energy Systems,60.49,468.8,-29.250000000000004,975.12,3659.0401,Development Phase,Coimbatore,0.7006524975840343,669.0906
28.84,73.03,1013.99,Amrita Energy Systems,76.05,435.75,-44.19,940.96,5783.6025,Development Phase,Coimbatore,0.2068906381072282,2106.1852
24.57,,1011.44,Amrita Energy Systems,79.19,434.93,-47.669999999999995fuH,939.2,6271.0561,Development Phase,Coimbatore,0.24503971070969965,1774.9368
25.16,54.2eos,1012.69,,58.02daubj,441.99,-29.040000000000003,958.49,,Development Phase,Coimbatore,0.32411752972855645,1363.672
,39.37,1020.07,Amrita Energy Systems,73.26,487.0,-32.28,980.7,5367.0276,Development Phase,Coimbatore,1.744686140994285,279.13329999999996
,68.84,1011.34,Amrita Energy Systems,51.29,439.71,-38.260000000000005,,2630.6641#$,Development Phase,Coimbatore,0.20887573919523722,2105.1272
30.13,71.98,1004.95,Amrita Energy Systems,63.62duyo,431.0,-41.85000000000001,932.97,4047.5044,Development Phase,Coimbatore,0.1987313103807738,2168.7574
7.55,39.22,1014.53,Amrita Energy Systems,77.76,482.19,-31.669999999999998,975.31,,Development Phase,Coimbatore,1.6284096166640214,296.111
13.56,39.18,1023.4,Amrita Energy Systems,63.82,470.38,-25.619999999999997euaH,984.22,4072.9924,Development Phase,Coimbatore,0.8853698458517605,531.2808
20.01,45.09,1014.21,Amrita Energy Systems,38.19,453.96,-25.080000000000002$HHf,,1458.4760999999999,Development Phase,Coimbatore,0.5031416427514784,902.2509000000001NesIs
20.85,59.21,1012.9,Amrita Energy Systems,75.97,444.44,-38.36,953.6899999999999,5771.4409,Development Phase,Coimbatore,0.3600078896517982,1234.5285000000001
23.79,,1005.32,Amrita Energy Systems,75.82,435.49,-26.369999999999997,955.1600000000001@IH!,5748.672399999999#$,Development Phase,Coimbatore,0.3649439909146553,1193.3064
28.32,71.64,1004.73,Amrita Energy Systems,72.71,436.31,-43.32,933.09,5286.744099999999,Development Phase,Coimbatore,0.21505341364701724,2028.8448
,63.09siie,1018.47,Amrita Energy Systems,84.85,450.0,-44.2,955.38,7199.522499999999,Development Phase,Coimbatore,0.37758960390095364,1191.7701000000002
27.81,66.51,1016.11,Amrita Energy Systems,48.48,439.48,-38.7,949.6@,2350.3104,Development Phase,Coimbatore,,1849.6431
25.99f,59.54,1007.78,Amrita Energy Systems,74.48,441.32,-33.55,948.24,5547.2704,Development Phase,Coimbatore,0.2851927623127833,1547.4445999999998
29.83,71.43,1011.93,Amrita Energy Systems,55.8,439.34,-41.60000000000001,940.5,3113.64,Development Phase,Coimbatore,0.2061896408736257,2130.7569
